Sample group,Shannon index,Season,Year,latitude,longitude,SampleSize (log10),Terrain,Host genus,Bio2,Bio4,Bio5,Bio8,Bio17,Bio18,HFT,GMR,CHEQ,NDVI,FVC,PSD,GR,GLH,landuseName Forest land closed canopy,landuseName High coverage grassland,landuseName Low coverage grassland,landuseName Medium coverage grassland,landuseName Other construction land,landuseName Other forest land,landuseName Paddy field,landuseName Reservoirs and ponds,landuseName Rivers and canals,landuseName Rural residential area,landuseName Shrubland,landuseName Sparse woodland,landuseName Urban built up area
IPB24D-52,4.82996615,Summer,2023,22.36,113.49,0.77815125,Mountain,Pipistrellus,-1.444644247,-0.626073331,0.6379000499412593,1.659270250508974,0.0825230523560495,1.8332447793479807,1.0139868177683484,-0.271544665,-0.821825071,-0.810350533,0.0978419822088243,1.6267868676635189,0.2535811347845768,-0.67948376,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-54,3.321928095,Summer,2023,22.1,113.55,0.602059991,Plain,Pipistrellus,-1.929165398,-0.702731421,0.4011341125661636,1.532317432680053,-0.29072179,1.7130088962788546,0.2884957622227916,-2.010151718,-0.752696772,0.1117509781961827,3.519776593139209,0.8304171655047152,0.3133438701718249,-0.571216742,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-56,5.551730526,Summer,2023,31.36,118.4,1.361727836,Mesa,Pipistrellus,-0.144591031,1.3350647496038337,0.840842281977055,0.3326157036001962,0.5801828427637457,-0.800493612,1.2590493949179475,-0.597533487,-0.598565278,-3.070173176,1.8088092876740167,0.155037871610401,-0.784800767,-0.909208605,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-170,3.961409081,Winter,2024,24.36,99.04,0.301029996,Mountain,Rhinolophus,1.7743059460860402,-1.173906921,0.2320155858696665,0.5040016648973182,-1.286041371,1.4782626483819894,-0.396865369,2.010377093351041,-0.341113429,0.6743901839007359,0.0978419822088243,-0.390321879,2.034728930660319,-0.960864072,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB24E-171,7.209081696,Winter,2024,25.12,98.41,1.342422681,Mountain,Rhinolophus,1.3137706255469666,-1.13020144,-2.034172672,-1.520891476,-0.912796528,1.0431232620365805,-1.432244023,1.220759723122597,2.2719547897629893,1.1292263596092131,-0.472480453,-0.372865552,0.9561253983070506,-0.00627684,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24E-172,6.896337612,Winter,2024,25.12,98.41,1.380211242,Mountain,Rhinolophus,1.3137706255469666,-1.13020144,-2.034172672,-1.520891476,-0.912796528,1.0431232620365805,-1.432244023,1.220759723122597,2.2719547897629893,1.1292263596092131,-0.472480453,-0.372865552,0.9561253983070506,-0.00627684,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24E-174,3.698089277,Winter,2024,23.11,107.55,0.301029996,Hill,Rhinolophus,-0.605126351,-0.423232267,0.7055474606198578,1.5132745480914835,0.2815869685191279,1.0602998167607414,-0.864787279,0.8150847439226624,-0.630896367,0.7798829321653656,0.0978419822088243,-0.365642244,-0.587166917,-0.691209701,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-175,6.02159838,Winter,2024,22.49,99.69,0.477121255,Mountain,Rhinolophus,2.2972058083942133,-1.537104147,0.0967207645124681,-0.200585065,-1.634403225,1.10037844445045,-0.794087081,1.430841408779706,-0.140325065,0.8253476592166671,0.0978419822088243,-0.359020878,2.5218004991676124,0.6131924015937554,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-177,4.715111377,Winter,2024,22.49,99.69,0.477121255,Mountain,Rhinolophus,2.2972058083942133,-1.537104147,0.0967207645124681,-0.200585065,-1.634403225,1.10037844445045,-0.794087081,1.430841408779706,-0.140325065,0.8253476592166671,0.0978419822088243,-0.359020878,2.5218004991676124,0.6131924015937554,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-179,6.217545329,Winter,2024,25.26,98.84,1.301029996,Mountain,Hipposideros,1.4960666241525504,-1.104640733,-0.140045173,0.2247057703598432,-0.83814756,1.1919867363126415,-0.820899887,1.430841408779706,-0.314193824,0.0134654364303684,0.0978419822088243,-0.351195628,1.5610840796365089,-0.991395161,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-180,5.576977058,Winter,2024,21.63,100.24,0.903089987,Mountain,Hipposideros,1.5248495060170917,-1.75522203,-0.241516289,-0.606833016,-1.286041371,0.1842955258285369,-1.266702785,1.3946204284939976,0.5788811234705996,0.7820441269533346,0.0978419822088243,-0.418613169,3.886618359726231,0.3338663632836744,0,0,0,0,0,1,0,0,0,0,0,0,0
IPB24E-181,4.310443058,Winter,2024,24.23,98.43,0.477121255,Mountain,Rhinolophus,1.6111998786181685,-1.308504395,-1.39152227,-1.12099128,-1.310924361,1.2664184734506718,-1.349804906,1.829272191922499,1.6118346757678814,0.9429695409057024,-0.472480453,-0.363836417,1.590089389175299,-0.773786671,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-182,6.085229077,Winter,2024,23,101.96,0.954242509,Mountain,Rhinolophus,0.8868163892433008,-1.522519872,-1.729759324,-1.39393942,-1.037211476,0.4934735108634326,-0.367061247,1.7568302313510822,-0.19482147,0.1138060938683978,0.0978419822088243,-0.402962668,0.643464757872804,-0.612546281,0,1,0,0,0,0,0,0,0,0,0,0,0
IPB24E-183,4.489665461,Winter,2024,23.31,99.33,0.301029996,Mountain,Rhinolophus,2.095721605658369,-1.428003897,-0.512105932,-0.505271218,-1.584637246,0.9343384154502284,-1.176652449,1.5757253299225398,0.9466344341973788,1.015356962333984,-0.472480453,-0.408380149,1.8942293459474333,0.34030620253908,0,0,0,1,0,0,0,0,0,0,0,0,0
IPB24E-188,6.873551149,Winter,2024,24.44,97.54,1.146128036,Mountain,Aselliscus,1.2082320488156295,-1.324100695,0.6040763446019594,0.929292500136902,-1.659286214,1.529792312554472,-0.685440696,1.503283369351123,-0.752696772,1.031749385582542,-0.244351479,-0.414399572,0.7950016986200693,-0.206952732,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-189,4.208884071,Winter,2024,23.64,99.55,0.602059991,Mountain,Aselliscus,2.2300442155925486,-1.311189429,0.0290733538338695,0.034277686189536,-1.509988277,0.9057108242432936,-1.180242452,1.8654931722082075,1.042017228808732,0.1714893653543763,-0.472480453,-0.401156841,2.405910733380324,0.3642987186574211,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB24E-191,3.972625163,Winter,2024,23.34,104.52,0.477121255,Mountain,Rhinolophus,-0.010267845,-0.998541594,-1.594464502,-1.006733592,-1.211392403,1.0488487802779676,-1.211970373,0.7788637636369539,-0.384248204,0.8774988688047787,0.0978419822088243,-0.36985584,0.4707752020015309,1.0898518846733614,0,0,0,0,0,0,0,0,0,0,1,0,0
IPB24E-192,6.051428324,Winter,2024,22.36,99.79,0.301029996,Mountain,Miniopterus,2.18686902929201,-1.620930114,-0.342987405,-0.714742949,-1.509988277,1.0144956708296458,-1.480156057,1.3946204284939976,0.5035270494725355,1.1292263596092131,-0.472480453,-0.422826765,2.7313653304023155,0.5160125750070642,0,0,0,0,0,0,0,0,0,0,0,0,0
