SampleGroup1,SampleGroup2,Distance_km
IPB24A-17,IPB24A-7,5.370
IPB24A-17,IPB24A-8,5.370
IPB24A-17,IPB24A-9,35.186
IPB24A-17,IPB24B-13,2.102
IPB24A-17,IPB24E-170,2368.860
IPB24A-17,IPB24E-171,2400.904
IPB24A-17,IPB24E-172,2400.904
IPB24A-17,IPB24E-174,1642.748
IPB24A-17,IPB24E-175,2388.085
IPB24A-17,IPB24E-177,2388.085
IPB24A-17,IPB24E-179,2354.353
IPB24A-17,IPB24E-180,2379.939
IPB24A-17,IPB24E-181,2431.853
IPB24A-17,IPB24E-182,2153.088
IPB24A-17,IPB24E-183,2384.755
IPB24A-17,IPB24E-188,2508.392
IPB24A-17,IPB24E-189,2349.719
IPB24A-17,IPB24E-191,1901.271
IPB24A-17,IPB24E-192,2385.152
IPB24A-17,IPB24E-193,2368.860
IPB24A-17,IPB24E-194,2431.853
IPB24A-17,IPB24E-195,2153.088
IPB24A-17,IPB24E-196,2385.152
IPB24A-17,IPB24E-197,2385.152
IPB24A-17,IPB24E-198,2364.520
IPB24A-17,IPB24E-199,2388.085
IPB24A-17,IPB24E-200,2390.310
IPB24A-17,IPB24G-202,2400.904
IPB24A-17,IPB24G-203,2400.904
IPB24A-17,IPB24G-204,2400.904
IPB24A-17,IPB24G-206,2379.939
IPB24A-17,IPB24G-207,1759.374
IPB24A-17,IPB24G-209,1722.844
IPB24A-17,IPB24G-210,1728.638
IPB24A-17,IPB24G-211,1753.086
IPB24A-17,IPB24G-212,2002.880
IPB24A-17,IPB24G-213,1965.895
IPB24A-17,IPB24G-214,1988.333
IPB24A-17,IPB24G-215,1840.982
IPB24A-17,IPB24G-216,1867.183
IPB24A-17,IPB24G-217,1858.887
IPB24A-17,IPB24G-218,1653.193
IPB24A-17,IPB24G-219,1840.982
IPB24A-17,IPB24G-220,1753.086
IPB24A-17,IPB24G-221,1840.982
IPB24A-17,IPB24G-222,1722.844
IPB24A-17,IPB24G-223,1759.374
IPB24A-17,IPB24G-224,1840.982
IPB24A-17,IPB24G-225,2002.880
IPB24A-17,IPB24G-227,1753.086
IPB24A-17,IPB24G-228,1988.333
IPB24A-17,IPB24G-229,1628.700
IPB24A-17,IPB24G-230,1753.086
IPB24A-17,IPB24G-231,1759.374
IPB24A-17,IPB24G-232,1840.982
IPB24A-17,IPB24G-233,1840.982
IPB24A-17,IPB24G-234,1840.982
IPB24A-17,IPB24G-235,2002.880
IPB24A-17,IPB24G-236,2002.880
IPB24A-17,IPB24G-237,2002.880
IPB24A-17,IPB24G-238,1955.366
IPB24A-17,IPB24G-239,1988.333
IPB24A-17,IPB24G-240,1948.367
IPB24A-17,IPB24G-241,1859.554
IPB24A-17,IPB4B-78,2390.310
IPB24A-17,IPB4B-79,2390.310
IPB24A-17,IPB4B-80,2390.310
IPB24A-17,IPB6D-12,1765.508
IPB24A-17,IPB6D-3,1726.261
IPB24A-17,IPB6D-5,1699.335
IPB24A-17,IPB6D-6,1726.261
IPB24A-17,IPB6D-7,1726.261
IPB24A-18,IPB24A-19,0.000
IPB24A-18,IPB24A-2,1.719
IPB24A-18,IPB24A-20,6.267
IPB24A-18,IPB24A-21,6.267
IPB24A-18,IPB24A-27,1227.937
IPB24A-18,IPB24A-36,868.884
IPB24A-18,IPB24A-37,1166.827
IPB24A-18,IPB24A-38,1166.827
IPB24A-18,IPB24A-39,1166.827
IPB24A-18,IPB24A-4,0.000
IPB24A-18,IPB24A-40,1041.826
IPB24A-18,IPB24A-5,6.267
IPB24A-18,IPB24A-6,6.267
IPB24A-18,IPB24A-7,5.937
IPB24A-18,IPB24A-8,5.937
IPB24A-18,IPB24A-9,33.437
IPB24A-18,IPB24B-13,0.000
IPB24A-18,IPB24E-170,2369.228
IPB24A-18,IPB24E-171,2401.361
IPB24A-18,IPB24E-172,2401.361
IPB24A-18,IPB24E-174,1642.581
IPB24A-18,IPB24E-175,2388.258
IPB24A-18,IPB24E-177,2388.258
IPB24A-18,IPB24E-179,2354.810
IPB24A-18,IPB24E-180,2380.014
IPB24A-18,IPB24E-181,2432.228
IPB24A-18,IPB24E-182,2153.215
IPB24A-18,IPB24E-183,2385.016
IPB24A-18,IPB24E-188,2508.813
IPB24A-18,IPB24E-189,2350.003
IPB24A-18,IPB24E-191,1901.312
IPB24A-18,IPB24E-192,2385.310
IPB24A-18,IPB24E-193,2369.228
IPB24A-18,IPB24E-194,2432.228
IPB24A-18,IPB24E-195,2153.215
IPB24A-18,IPB24E-196,2385.310
IPB24A-18,IPB24E-197,2385.310
IPB24A-18,IPB24E-198,2364.710
IPB24A-18,IPB24E-199,2388.258
IPB24A-18,IPB24E-200,2390.481
IPB24A-18,IPB24G-202,2401.361
IPB24A-18,IPB24G-203,2401.361
IPB24A-18,IPB24G-204,2401.361
IPB24A-18,IPB24G-206,2380.014
IPB24A-18,IPB24G-207,1759.641
IPB24A-18,IPB24G-209,1723.148
IPB24A-18,IPB24G-210,1728.954
IPB24A-18,IPB24G-211,1753.395
IPB24A-18,IPB24G-212,2003.273
IPB24A-18,IPB24G-213,1966.368
IPB24A-18,IPB24G-214,1988.841
IPB24A-18,IPB24G-215,1841.205
IPB24A-18,IPB24G-216,1867.837
IPB24A-18,IPB24G-217,1859.538
IPB24A-18,IPB24G-218,1653.511
IPB24A-18,IPB24G-219,1841.205
IPB24A-18,IPB24G-220,1753.395
IPB24A-18,IPB24G-221,1841.205
IPB24A-18,IPB24G-222,1723.148
IPB24A-18,IPB24G-223,1759.641
IPB24A-18,IPB24G-224,1841.205
IPB24A-18,IPB24G-225,2003.273
IPB24A-18,IPB24G-227,1753.395
IPB24A-18,IPB24G-228,1988.841
IPB24A-18,IPB24G-229,1629.028
IPB24A-18,IPB24G-230,1753.395
IPB24A-18,IPB24G-231,1759.641
IPB24A-18,IPB24G-232,1841.205
IPB24A-18,IPB24G-233,1841.205
IPB24A-18,IPB24G-234,1841.205
IPB24A-18,IPB24G-235,2003.273
IPB24A-18,IPB24G-236,2003.273
IPB24A-18,IPB24G-237,2003.273
IPB24A-18,IPB24G-238,1955.842
IPB24A-18,IPB24G-239,1988.841
IPB24A-18,IPB24G-240,1948.989
IPB24A-18,IPB24G-241,1860.200
IPB24A-18,IPB4B-78,2390.481
IPB24A-18,IPB4B-79,2390.481
IPB24A-18,IPB4B-80,2390.481
IPB24A-18,IPB6D-12,1765.422
IPB24A-18,IPB6D-3,1725.917
IPB24A-18,IPB6D-5,1698.993
IPB24A-18,IPB6D-6,1725.917
IPB24A-18,IPB6D-7,1725.917
IPB24A-19,IPB24A-2,1.719
IPB24A-19,IPB24A-20,6.267
IPB24A-19,IPB24A-21,6.267
IPB24A-19,IPB24A-27,1227.937
IPB24A-19,IPB24A-28,1073.553
IPB24A-19,IPB24A-29,1066.498
IPB24A-19,IPB24A-31,1033.346
IPB24A-19,IPB24A-32,1033.346
IPB24A-19,IPB24A-33,1073.553
IPB24A-19,IPB24A-4,0.000
IPB24A-19,IPB24A-40,1041.826
IPB24A-19,IPB24A-41,995.813
IPB24A-19,IPB24A-42,1151.958
IPB24A-19,IPB24A-43,1145.349
IPB24A-19,IPB24A-5,6.267
IPB24A-19,IPB24A-6,6.267
IPB24A-19,IPB24A-7,5.937
IPB24A-19,IPB24A-8,5.937
IPB24A-19,IPB24A-9,33.437
IPB24A-19,IPB24C-112,381.076
IPB24A-19,IPB24C-114,381.076
IPB24A-19,IPB24C-117,380.890
IPB24A-19,IPB24C-120,237.273
IPB24A-19,IPB24C-28,1033.346
IPB24A-19,IPB24E-170,2369.228
IPB24A-19,IPB24E-171,2401.361
IPB24A-19,IPB24E-172,2401.361
IPB24A-19,IPB24E-174,1642.581
IPB24A-19,IPB24E-175,2388.258
IPB24A-19,IPB24E-177,2388.258
IPB24A-19,IPB24E-179,2354.810
IPB24A-19,IPB24E-180,2380.014
IPB24A-19,IPB24E-181,2432.228
IPB24A-19,IPB24E-182,2153.215
IPB24A-19,IPB24E-183,2385.016
IPB24A-19,IPB24E-188,2508.813
IPB24A-19,IPB24E-189,2350.003
IPB24A-19,IPB24E-191,1901.312
IPB24A-19,IPB24E-192,2385.310
IPB24A-19,IPB24E-193,2369.228
IPB24A-19,IPB24E-194,2432.228
IPB24A-19,IPB24E-195,2153.215
IPB24A-19,IPB24E-196,2385.310
IPB24A-19,IPB24E-197,2385.310
IPB24A-19,IPB24E-198,2364.710
IPB24A-19,IPB24E-199,2388.258
IPB24A-19,IPB24E-200,2390.481
IPB24A-19,IPB24G-202,2401.361
IPB24A-19,IPB24G-203,2401.361
IPB24A-19,IPB24G-204,2401.361
IPB24A-19,IPB24G-206,2380.014
IPB24A-19,IPB24G-207,1759.641
IPB24A-19,IPB24G-209,1723.148
IPB24A-19,IPB24G-210,1728.954
IPB24A-19,IPB24G-211,1753.395
IPB24A-19,IPB24G-212,2003.273
IPB24A-19,IPB24G-213,1966.368
IPB24A-19,IPB24G-214,1988.841
IPB24A-19,IPB24G-215,1841.205
IPB24A-19,IPB24G-216,1867.837
IPB24A-19,IPB24G-217,1859.538
IPB24A-19,IPB24G-218,1653.511
IPB24A-19,IPB24G-219,1841.205
IPB24A-19,IPB24G-220,1753.395
IPB24A-19,IPB24G-221,1841.205
IPB24A-19,IPB24G-222,1723.148
IPB24A-19,IPB24G-223,1759.641
IPB24A-19,IPB24G-224,1841.205
IPB24A-19,IPB24G-225,2003.273
IPB24A-19,IPB24G-227,1753.395
IPB24A-19,IPB24G-228,1988.841
IPB24A-19,IPB24G-229,1629.028
IPB24A-19,IPB24G-230,1753.395
IPB24A-19,IPB24G-231,1759.641
IPB24A-19,IPB24G-232,1841.205
IPB24A-19,IPB24G-233,1841.205
IPB24A-19,IPB24G-234,1841.205
IPB24A-19,IPB24G-235,2003.273
IPB24A-19,IPB24G-236,2003.273
IPB24A-19,IPB24G-238,1955.842
IPB24A-19,IPB24G-239,1988.841
IPB24A-19,IPB24G-240,1948.989
IPB24A-19,IPB24H-133,1097.373
IPB24A-19,IPB4B-2,1534.365
IPB24A-19,IPB4B-22,255.258
IPB24A-19,IPB4B-80,2390.481
IPB24A-19,IPB6D-12,1765.422
IPB24A-19,IPB6D-3,1725.917
IPB24A-19,IPB6D-5,1698.993
IPB24A-19,IPB6D-6,1725.917
IPB24A-19,IPB6D-7,1725.917
IPB24A-2,IPB24A-20,4.551
IPB24A-2,IPB24A-21,4.551
IPB24A-2,IPB24A-28,1074.208
IPB24A-2,IPB24A-32,1033.885
IPB24A-2,IPB24A-33,1074.208
IPB24A-2,IPB24A-35,1074.208
IPB24A-2,IPB24A-39,1167.809
IPB24A-2,IPB24A-4,1.719
IPB24A-2,IPB24A-40,1042.850
IPB24A-2,IPB24A-41,996.746
IPB24A-2,IPB24A-42,1152.558
IPB24A-2,IPB24A-5,4.551
IPB24A-2,IPB24A-6,4.551
IPB24A-2,IPB24A-7,7.579
IPB24A-2,IPB24A-8,7.579
IPB24A-2,IPB24A-9,31.746
IPB24A-2,IPB24B-13,1.719
IPB24A-2,IPB24C-112,382.794
IPB24A-2,IPB24C-114,382.794
IPB24A-2,IPB24C-117,382.608
IPB24A-2,IPB24C-120,238.992
IPB24A-2,IPB24D-50,1223.588
IPB24A-2,IPB24E-170,2370.635
IPB24A-2,IPB24E-171,2402.809
IPB24A-2,IPB24E-172,2402.809
IPB24A-2,IPB24E-174,1643.692
IPB24A-2,IPB24E-175,2389.567
IPB24A-2,IPB24E-177,2389.567
IPB24A-2,IPB24E-179,2356.259
IPB24A-2,IPB24E-180,2381.268
IPB24A-2,IPB24E-181,2433.638
IPB24A-2,IPB24E-182,2154.499
IPB24A-2,IPB24E-183,2386.370
IPB24A-2,IPB24E-188,2510.244
IPB24A-2,IPB24E-189,2351.368
IPB24A-2,IPB24E-191,1902.547
IPB24A-2,IPB24E-192,2386.610
IPB24A-2,IPB24E-193,2370.635
IPB24A-2,IPB24E-194,2433.638
IPB24A-2,IPB24E-195,2154.499
IPB24A-2,IPB24E-196,2386.610
IPB24A-2,IPB24E-197,2386.610
IPB24A-2,IPB24E-198,2366.027
IPB24A-2,IPB24E-199,2389.567
IPB24A-2,IPB24E-200,2391.787
IPB24A-2,IPB24G-202,2402.809
IPB24A-2,IPB24G-203,2402.809
IPB24A-2,IPB24G-204,2402.809
IPB24A-2,IPB24G-206,2381.268
IPB24A-2,IPB24G-207,1760.998
IPB24A-2,IPB24G-209,1724.523
IPB24A-2,IPB24G-210,1730.336
IPB24A-2,IPB24G-211,1754.773
IPB24A-2,IPB24G-212,2004.692
IPB24A-2,IPB24G-213,1967.823
IPB24A-2,IPB24G-214,1990.311
IPB24A-2,IPB24G-215,1842.540
IPB24A-2,IPB24G-216,1869.368
IPB24A-2,IPB24G-217,1861.068
IPB24A-2,IPB24G-218,1654.894
IPB24A-2,IPB24G-219,1842.540
IPB24A-2,IPB24G-220,1754.773
IPB24A-2,IPB24G-221,1842.540
IPB24A-2,IPB24G-222,1724.523
IPB24A-2,IPB24G-223,1760.998
IPB24A-2,IPB24G-224,1842.540
IPB24A-2,IPB24G-225,2004.692
IPB24A-2,IPB24G-227,1754.773
IPB24A-2,IPB24G-228,1990.311
IPB24A-2,IPB24G-229,1630.416
IPB24A-2,IPB24G-230,1754.773
IPB24A-2,IPB24G-231,1760.998
IPB24A-2,IPB24G-232,1842.540
IPB24A-2,IPB24G-233,1842.540
IPB24A-2,IPB24G-234,1842.540
IPB24A-2,IPB24G-235,2004.692
IPB24A-2,IPB24G-236,2004.692
IPB24A-2,IPB24G-237,2004.692
IPB24A-2,IPB24G-238,1957.299
IPB24A-2,IPB24G-239,1990.311
IPB24A-2,IPB24G-240,1950.507
IPB24A-2,IPB24G-241,1861.727
IPB24A-2,IPB24H-133,1098.999
IPB24A-2,IPB4B-78,2391.787
IPB24A-2,IPB4B-79,2391.787
IPB24A-2,IPB4B-80,2391.787
IPB24A-2,IPB6D-12,1766.584
IPB24A-2,IPB6D-3,1726.913
IPB24A-2,IPB6D-5,1699.991
IPB24A-2,IPB6D-6,1726.913
IPB24A-2,IPB6D-7,1726.913
IPB24A-20,IPB24A-21,0.000
IPB24A-20,IPB24A-28,1076.249
IPB24A-20,IPB24A-29,1069.185
IPB24A-20,IPB24A-32,1035.630
IPB24A-20,IPB24A-4,6.267
IPB24A-20,IPB24A-40,1045.823
IPB24A-20,IPB24A-41,999.492
IPB24A-20,IPB24A-42,1154.457
IPB24A-20,IPB24A-44,1228.798
IPB24A-20,IPB24A-5,0.000
IPB24A-20,IPB24A-6,0.000
IPB24A-20,IPB24A-7,12.077
IPB24A-20,IPB24A-8,12.077
IPB24A-20,IPB24A-9,27.369
IPB24A-20,IPB24B-13,6.267
IPB24A-20,IPB24C-112,387.343
IPB24A-20,IPB24C-114,387.343
IPB24A-20,IPB24C-117,387.157
IPB24A-20,IPB24C-120,243.531
IPB24A-20,IPB24E-170,2374.536
IPB24A-20,IPB24E-171,2406.807
IPB24A-20,IPB24E-172,2406.807
IPB24A-20,IPB24E-174,1646.878
IPB24A-20,IPB24E-175,2393.233
IPB24A-20,IPB24E-177,2393.233
IPB24A-20,IPB24E-179,2360.259
IPB24A-20,IPB24E-180,2384.803
IPB24A-20,IPB24E-181,2437.548
IPB24A-20,IPB24E-182,2158.105
IPB24A-20,IPB24E-183,2390.147
IPB24A-20,IPB24E-188,2514.204
IPB24A-20,IPB24E-189,2355.172
IPB24A-20,IPB24E-191,1906.037
IPB24A-20,IPB24E-192,2390.257
IPB24A-20,IPB24E-193,2374.536
IPB24A-20,IPB24E-194,2437.548
IPB24A-20,IPB24E-195,2158.105
IPB24A-20,IPB24E-196,2390.257
IPB24A-20,IPB24E-197,2390.257
IPB24A-20,IPB24E-198,2369.716
IPB24A-20,IPB24E-199,2393.233
IPB24A-20,IPB24E-200,2395.450
IPB24A-20,IPB24G-202,2406.807
IPB24A-20,IPB24G-203,2406.807
IPB24A-20,IPB24G-204,2406.807
IPB24A-20,IPB24G-206,2384.803
IPB24A-20,IPB24G-207,1764.783
IPB24A-20,IPB24G-209,1728.351
IPB24A-20,IPB24G-210,1734.179
IPB24A-20,IPB24G-211,1758.607
IPB24A-20,IPB24G-212,2008.622
IPB24A-20,IPB24G-213,1971.839
IPB24A-20,IPB24G-214,1994.362
IPB24A-20,IPB24G-215,1846.271
IPB24A-20,IPB24G-216,1873.558
IPB24A-20,IPB24G-217,1865.256
IPB24A-20,IPB24G-218,1658.740
IPB24A-20,IPB24G-219,1846.271
IPB24A-20,IPB24G-220,1758.607
IPB24A-20,IPB24G-221,1846.271
IPB24A-20,IPB24G-222,1728.351
IPB24A-20,IPB24G-223,1764.783
IPB24A-20,IPB24G-225,2008.622
IPB24A-20,IPB24G-227,1758.607
IPB24A-20,IPB24G-228,1994.362
IPB24A-20,IPB24G-229,1634.273
IPB24A-20,IPB24G-230,1758.607
IPB24A-20,IPB24G-231,1764.783
IPB24A-20,IPB24G-232,1846.271
IPB24A-20,IPB24G-233,1846.271
IPB24A-20,IPB24G-234,1846.271
IPB24A-20,IPB24G-235,2008.622
IPB24A-20,IPB24G-236,2008.622
IPB24A-20,IPB24G-237,2008.622
IPB24A-20,IPB24G-239,1994.362
IPB24A-20,IPB24G-240,1954.668
IPB24A-20,IPB24G-241,1865.910
IPB24A-20,IPB4B-78,2395.450
IPB24A-20,IPB4B-79,2395.450
IPB24A-20,IPB4B-80,2395.450
IPB24A-20,IPB6D-12,1769.893
IPB24A-20,IPB6D-3,1729.812
IPB24A-20,IPB6D-5,1702.894
IPB24A-20,IPB6D-6,1729.812
IPB24A-20,IPB6D-7,1729.812
IPB24A-21,IPB24A-27,1231.004
IPB24A-21,IPB24A-28,1076.249
IPB24A-21,IPB24A-29,1069.185
IPB24A-21,IPB24A-31,1035.630
IPB24A-21,IPB24A-33,1076.249
IPB24A-21,IPB24A-4,6.267
IPB24A-21,IPB24A-40,1045.823
IPB24A-21,IPB24A-41,999.492
IPB24A-21,IPB24A-42,1154.457
IPB24A-21,IPB24A-43,1147.818
IPB24A-21,IPB24A-45,1227.974
IPB24A-21,IPB24A-5,0.000
IPB24A-21,IPB24A-6,0.000
IPB24A-21,IPB24A-7,12.077
IPB24A-21,IPB24A-8,12.077
IPB24A-21,IPB24A-9,27.369
IPB24A-21,IPB24B-9,387.343
IPB24A-21,IPB24C-112,387.343
IPB24A-21,IPB24C-114,387.343
IPB24A-21,IPB24C-117,387.157
IPB24A-21,IPB24C-119,239.102
IPB24A-21,IPB24C-120,243.531
IPB24A-21,IPB24C-125,387.343
IPB24A-21,IPB24C-126,387.343
IPB24A-21,IPB24C-68,387.343
IPB24A-21,IPB24C-78,387.157
IPB24A-21,IPB24C-95,388.514
IPB24A-21,IPB24C-99,381.168
IPB24A-21,IPB24E-170,2374.536
IPB24A-21,IPB24E-171,2406.807
IPB24A-21,IPB24E-181,2437.548
IPB24A-21,IPB24E-182,2158.105
IPB24A-21,IPB24E-189,2355.172
IPB24A-21,IPB24E-192,2390.257
IPB24A-21,IPB24E-193,2374.536
IPB24A-21,IPB24E-195,2158.105
IPB24A-21,IPB24E-196,2390.257
IPB24A-21,IPB24E-197,2390.257
IPB24A-21,IPB24E-198,2369.716
IPB24A-21,IPB24E-200,2395.450
IPB24A-21,IPB24G-204,2406.807
IPB24A-21,IPB24G-206,2384.803
IPB24A-21,IPB24G-207,1764.783
IPB24A-21,IPB24G-210,1734.179
IPB24A-21,IPB24G-211,1758.607
IPB24A-21,IPB24G-212,2008.622
IPB24A-21,IPB24G-213,1971.839
IPB24A-21,IPB24G-214,1994.362
IPB24A-21,IPB24G-215,1846.271
IPB24A-21,IPB24G-216,1873.558
IPB24A-21,IPB24G-217,1865.256
IPB24A-21,IPB24G-218,1658.740
IPB24A-21,IPB24G-220,1758.607
IPB24A-21,IPB24G-221,1846.271
IPB24A-21,IPB24G-222,1728.351
IPB24A-21,IPB24G-223,1764.783
IPB24A-21,IPB24G-224,1846.271
IPB24A-21,IPB24G-228,1994.362
IPB24A-21,IPB24G-229,1634.273
IPB24A-21,IPB24G-230,1758.607
IPB24A-21,IPB24G-231,1764.783
IPB24A-21,IPB24G-232,1846.271
IPB24A-21,IPB24G-233,1846.271
IPB24A-21,IPB24G-234,1846.271
IPB24A-21,IPB24G-236,2008.622
IPB24A-21,IPB24G-239,1994.362
IPB24A-21,IPB24G-240,1954.668
IPB24A-21,IPB24H-133,1103.399
IPB24A-21,IPB4B-22,261.525
IPB24A-21,IPB4B-80,2395.450
IPB24A-21,IPB6D-5,1702.894
IPB24A-21,IPB6D-6,1729.812
IPB24A-21,IPB6D-7,1729.812
IPB24A-27,IPB24A-28,172.377
IPB24A-27,IPB24A-29,179.409
IPB24A-27,IPB24A-31,249.111
IPB24A-27,IPB24A-32,249.111
IPB24A-27,IPB24A-33,172.377
IPB24A-27,IPB24A-37,188.005
IPB24A-27,IPB24A-38,188.005
IPB24A-27,IPB24A-39,188.005
IPB24A-27,IPB24A-4,1227.937
IPB24A-27,IPB24A-40,275.083
IPB24A-27,IPB24A-42,141.977
IPB24A-27,IPB24A-43,150.357
IPB24A-27,IPB24A-44,45.801
IPB24A-27,IPB24A-5,1231.004
IPB24A-27,IPB24A-6,1231.004
IPB24A-27,IPB24A-7,1223.694
IPB24A-27,IPB24A-8,1223.694
IPB24A-27,IPB24A-9,1237.616
IPB24A-27,IPB24B-1,88.244
IPB24A-27,IPB24B-11,1097.674
IPB24A-27,IPB24B-14,602.949
IPB24A-27,IPB24C-100,1096.969
IPB24A-27,IPB24C-102,1096.351
IPB24A-27,IPB24C-103,1096.351
IPB24A-27,IPB24C-104,1096.351
IPB24A-27,IPB24C-105,1096.351
IPB24A-27,IPB24C-106,1096.969
IPB24A-27,IPB24C-107,1096.969
IPB24A-27,IPB24C-108,1096.969
IPB24A-27,IPB24C-109,1096.969
IPB24A-27,IPB24C-110,1096.969
IPB24A-27,IPB24C-111,1096.969
IPB24A-27,IPB24C-120,1143.282
IPB24A-27,IPB24C-126,1097.674
IPB24A-27,IPB24C-128,1097.674
IPB24A-27,IPB24C-23,184.794
IPB24A-27,IPB24C-28,249.111
IPB24A-27,IPB24C-29,179.409
IPB24A-27,IPB24C-68,1097.674
IPB24A-27,IPB24C-84,1095.697
IPB24A-27,IPB24C-89,1096.969
IPB24A-27,IPB24C-95,1096.969
IPB24A-27,IPB24C-96,1096.969
IPB24A-27,IPB24C-97,1096.969
IPB24A-27,IPB24D-46,144.488
IPB24A-27,IPB24D-52,88.244
IPB24A-27,IPB4B-18,528.578
IPB24A-27,IPB4B-2,313.565
IPB24A-27,IPB4B-22,1123.662
IPB24A-27,IPB4B-52,548.546
IPB24A-27,IPB4B-67,1485.462
IPB24A-28,IPB24A-29,7.261
IPB24A-28,IPB24A-31,85.280
IPB24A-28,IPB24A-32,85.280
IPB24A-28,IPB24A-33,0.000
IPB24A-28,IPB24A-4,1073.553
IPB24A-28,IPB24A-40,261.763
IPB24A-28,IPB24A-41,203.447
IPB24A-28,IPB24A-42,87.113
IPB24A-28,IPB24A-43,83.957
IPB24A-28,IPB24A-44,193.248
IPB24A-28,IPB24A-45,190.651
IPB24A-28,IPB24A-5,1076.249
IPB24A-28,IPB24A-6,1076.249
IPB24A-28,IPB24A-7,1069.600
IPB24A-28,IPB24A-8,1069.600
IPB24A-28,IPB24A-9,1081.133
IPB24A-28,IPB24B-10,977.306
IPB24A-28,IPB24C-112,977.306
IPB24A-28,IPB24C-114,977.306
IPB24A-28,IPB24C-117,977.262
IPB24A-28,IPB24C-120,1007.639
IPB24A-28,IPB24C-99,975.763
IPB24A-28,IPB4B-22,989.416
IPB24A-29,IPB24A-31,80.427
IPB24A-29,IPB24A-32,80.427
IPB24A-29,IPB24A-33,7.261
IPB24A-29,IPB24A-4,1066.498
IPB24A-29,IPB24A-40,261.831
IPB24A-29,IPB24A-42,92.757
IPB24A-29,IPB24A-43,89.155
IPB24A-29,IPB24A-44,199.713
IPB24A-29,IPB24A-45,197.156
IPB24A-29,IPB24A-5,1069.185
IPB24A-29,IPB24A-6,1069.185
IPB24A-29,IPB24A-7,1062.552
IPB24A-29,IPB24A-8,1062.552
IPB24A-29,IPB24A-9,1074.029
IPB24A-29,IPB24B-1,147.109
IPB24A-29,IPB24B-14,764.970
IPB24A-29,IPB24C-105,969.064
IPB24A-29,IPB24C-117,971.284
IPB24A-29,IPB24C-21,456.859
IPB24A-29,IPB24C-29,0.000
IPB24A-29,IPB24C-77,971.284
IPB24A-29,IPB24C-84,969.878
IPB24A-29,IPB24C-99,969.759
IPB24A-29,IPB24D-52,147.109
IPB24A-29,IPB4B-18,349.512
IPB24A-29,IPB4B-22,982.959
IPB24A-29,IPB4B-6,36.002
IPB24A-29,IPB4B-62,349.512
IPB24A-31,IPB24A-32,0.000
IPB24A-31,IPB24A-33,85.280
IPB24A-31,IPB24A-34,85.280
IPB24A-31,IPB24A-35,85.280
IPB24A-31,IPB24A-37,341.297
IPB24A-31,IPB24A-38,341.297
IPB24A-31,IPB24A-4,1033.346
IPB24A-31,IPB24A-40,328.459
IPB24A-31,IPB24A-41,259.261
IPB24A-31,IPB24A-42,125.381
IPB24A-31,IPB24A-43,117.333
IPB24A-31,IPB24A-5,1035.630
IPB24A-31,IPB24A-6,1035.630
IPB24A-31,IPB24A-7,1029.721
IPB24A-31,IPB24A-8,1029.721
IPB24A-31,IPB24A-9,1038.598
IPB24A-31,IPB24B-11,967.146
IPB24A-31,IPB24B-12,967.146
IPB24A-31,IPB24B-5,967.146
IPB24A-31,IPB24C-100,966.675
IPB24A-31,IPB24C-102,964.266
IPB24A-31,IPB24C-103,964.266
IPB24A-31,IPB24C-104,964.266
IPB24A-31,IPB24C-105,964.266
IPB24A-31,IPB24C-106,966.675
IPB24A-31,IPB24C-107,966.675
IPB24A-31,IPB24C-108,966.675
IPB24A-31,IPB24C-109,966.675
IPB24A-31,IPB24C-110,966.675
IPB24A-31,IPB24C-111,966.675
IPB24A-31,IPB24C-117,967.086
IPB24A-31,IPB24C-119,977.279
IPB24A-31,IPB24C-120,985.328
IPB24A-31,IPB24C-126,967.146
IPB24A-31,IPB24C-128,967.146
IPB24A-31,IPB24C-26,248.453
IPB24A-31,IPB24C-28,0.000
IPB24A-31,IPB24C-63,968.134
IPB24A-31,IPB24C-68,967.146
IPB24A-31,IPB24C-70,967.146
IPB24A-31,IPB24C-73,967.146
IPB24A-31,IPB24C-78,967.086
IPB24A-31,IPB24C-82,967.086
IPB24A-31,IPB24C-84,966.062
IPB24A-31,IPB24C-89,966.675
IPB24A-31,IPB24C-95,966.675
IPB24A-31,IPB24C-96,966.675
IPB24A-31,IPB24C-97,966.675
IPB24A-31,IPB24C-99,965.057
IPB24A-31,IPB24D-36,341.297
IPB24A-31,IPB24D-42,263.797
IPB24A-31,IPB24D-46,119.866
IPB24A-31,IPB24D-48,273.213
IPB24A-31,IPB24D-50,273.213
IPB24A-31,IPB24D-54,204.439
IPB24A-31,IPB24G-209,1051.929
IPB24A-31,IPB24G-218,1001.934
IPB24A-31,IPB24G-222,1051.929
IPB24A-31,IPB4B-22,968.404
IPB24A-31,IPB4B-52,324.318
IPB24A-31,IPB4B-67,1720.893
IPB24A-32,IPB24A-33,85.280
IPB24A-32,IPB24A-34,85.280
IPB24A-32,IPB24A-35,85.280
IPB24A-32,IPB24A-37,341.297
IPB24A-32,IPB24A-38,341.297
IPB24A-32,IPB24A-41,259.261
IPB24A-32,IPB24A-42,125.381
IPB24A-32,IPB24A-43,117.333
IPB24A-32,IPB24A-44,275.398
IPB24A-32,IPB24A-45,272.582
IPB24A-32,IPB24A-5,1035.630
IPB24A-32,IPB24A-6,1035.630
IPB24A-32,IPB24A-7,1029.721
IPB24A-32,IPB24A-8,1029.721
IPB24A-32,IPB24A-9,1038.598
