Cluster_ID,host
Cluster851,Rhinolophus pusillus
Cluster876,Rhinolophus pusillus
Cluster885,Rhinolophus pusillus
Cluster899,Rhinolophus pusillus
Cluster915,Rhinolophus pusillus
Cluster920,Rhinolophus pusillus
Cluster923,Rhinolophus pusillus
Cluster940,Rhinolophus pusillus
Cluster943,Rhinolophus pusillus
Cluster944,Rhinolophus pusillus
Cluster970,Rhinolophus pusillus
Cluster973,Rhinolophus pusillus
Cluster975,Rhinolophus pusillus
Cluster981,Rhinolophus pusillus
Cluster990,Rhinolophus pusillus
Cluster1008,Rhinolophus pusillus
Cluster1011,Rhinolophus pusillus
Cluster1012,Rhinolophus pusillus
Cluster1017,Rhinolophus pusillus
Cluster1040,Rhinolophus pusillus
Cluster1049,Rhinolophus pusillus
Cluster1065,Rhinolophus pusillus
Cluster1069,Rhinolophus pusillus
Cluster1073,Rhinolophus pusillus
Cluster1078,Rhinolophus pusillus
Cluster1101,Rhinolophus pusillus
Cluster1102,Rhinolophus pusillus
Cluster1111,Rhinolophus pusillus
Cluster1114,Rhinolophus pusillus
Cluster1127,Rhinolophus pusillus
Cluster1141,Rhinolophus pusillus
Cluster1145,Rhinolophus pusillus
Cluster1154,Rhinolophus pusillus
Cluster1155,Rhinolophus pusillus
Cluster1161,Rhinolophus pusillus
Cluster1166,Rhinolophus pusillus
Cluster1172,Rhinolophus pusillus
Cluster1173,Rhinolophus pusillus
Cluster1193,Rhinolophus pusillus
Cluster1200,Rhinolophus pusillus
Cluster1203,Rhinolophus pusillus
Cluster1210,Rhinolophus pusillus
Cluster1228,Rhinolophus pusillus
Cluster1235,Rhinolophus pusillus
Cluster1238,Rhinolophus pusillus
Cluster1240,Rhinolophus pusillus
Cluster1242,Rhinolophus pusillus
Cluster1249,Rhinolophus pusillus
Cluster1258,Rhinolophus pusillus
Cluster1264,Rhinolophus pusillus
Cluster1265,Rhinolophus pusillus
Cluster1270,Rhinolophus pusillus
Cluster1280,Rhinolophus pusillus
Cluster1281,Rhinolophus pusillus
Cluster1284,Rhinolophus pusillus
Cluster1301,Rhinolophus pusillus
Cluster1307,Rhinolophus pusillus
Cluster1312,Rhinolophus pusillus
Cluster1314,Rhinolophus pusillus
Cluster1320,Rhinolophus pusillus
Cluster1322,Rhinolophus pusillus
Cluster1330,Rhinolophus pusillus
Cluster1336,Rhinolophus pusillus
Cluster1365,Rhinolophus pusillus
Cluster1367,Rhinolophus pusillus
Cluster1383,Rhinolophus pusillus
Cluster1385,Rhinolophus pusillus
Cluster1392,Rhinolophus pusillus
Cluster1405,Rhinolophus pusillus
Cluster1418,Rhinolophus pusillus
Cluster1421,Rhinolophus pusillus
Cluster1424,Rhinolophus pusillus
Cluster1472,Rhinolophus pusillus
Cluster1476,Rhinolophus pusillus
Cluster1480,Rhinolophus pusillus
Cluster1481,Rhinolophus pusillus
Cluster1483,Rhinolophus pusillus
Cluster1496,Rhinolophus pusillus
Cluster1497,Rhinolophus pusillus
Cluster1509,Rhinolophus pusillus
Cluster1511,Rhinolophus pusillus
Cluster1516,Rhinolophus pusillus
Cluster1532,Rhinolophus pusillus
Cluster1533,Rhinolophus pusillus
Cluster1537,Rhinolophus pusillus
Cluster1542,Rhinolophus pusillus
Cluster1549,Rhinolophus pusillus
Cluster1569,Rhinolophus pusillus
Cluster1575,Rhinolophus pusillus
Cluster1581,Rhinolophus pusillus
Cluster1603,Rhinolophus pusillus
Cluster1608,Rhinolophus pusillus
Cluster1616,Rhinolophus pusillus
Cluster1618,Rhinolophus pusillus
Cluster1619,Rhinolophus pusillus
Cluster1641,Rhinolophus pusillus
Cluster1664,Rhinolophus pusillus
Cluster1667,Rhinolophus pusillus
Cluster1671,Rhinolophus pusillus
Cluster1711,Rhinolophus pusillus
Cluster1713,Rhinolophus pusillus
Cluster1718,Rhinolophus pusillus
Cluster1735,Rhinolophus pusillus
Cluster1741,Rhinolophus pusillus
Cluster1754,Rhinolophus pusillus
Cluster1763,Rhinolophus pusillus
Cluster1765,Rhinolophus pusillus
Cluster1767,Rhinolophus pusillus
Cluster1783,Rhinolophus pusillus
Cluster1796,Rhinolophus pusillus
Cluster1799,Rhinolophus pusillus
Cluster1838,Rhinolophus pusillus
Cluster1861,Rhinolophus pusillus
Cluster1885,Rhinolophus pusillus
Cluster1935,Rhinolophus pusillus
Cluster1938,Rhinolophus pusillus
Cluster1946,Rhinolophus pusillus
Cluster1950,Rhinolophus pusillus
Cluster1955,Rhinolophus pusillus
Cluster1963,Rhinolophus pusillus
Cluster1966,Rhinolophus pusillus
Cluster1971,Rhinolophus pusillus
Cluster1975,Rhinolophus pusillus
Cluster1996,Rhinolophus pusillus
Cluster2003,Rhinolophus pusillus
Cluster2022,Rhinolophus pusillus
Cluster2030,Rhinolophus pusillus
Cluster2039,Rhinolophus pusillus
Cluster2076,Rhinolophus pusillus
Cluster2078,Rhinolophus pusillus
Cluster2079,Rhinolophus pusillus
Cluster2086,Rhinolophus pusillus
Cluster2091,Rhinolophus pusillus
Cluster2094,Rhinolophus pusillus
Cluster2098,Rhinolophus pusillus
Cluster2114,Rhinolophus pusillus
Cluster2129,Rhinolophus pusillus
Cluster2141,Rhinolophus pusillus
Cluster2144,Rhinolophus pusillus
Cluster2162,Rhinolophus pusillus
Cluster2166,Rhinolophus pusillus
Cluster2171,Rhinolophus pusillus
Cluster2187,Rhinolophus pusillus
Cluster2220,Rhinolophus pusillus
Cluster2227,Rhinolophus pusillus
Cluster2233,Rhinolophus pusillus
Cluster2236,Rhinolophus pusillus
Cluster2237,Rhinolophus pusillus
Cluster2265,Rhinolophus pusillus
Cluster2268,Rhinolophus pusillus
Cluster2269,Rhinolophus pusillus
Cluster2278,Rhinolophus pusillus
Cluster2301,Rhinolophus pusillus
Cluster2314,Rhinolophus pusillus
Cluster2315,Rhinolophus pusillus
Cluster2316,Rhinolophus pusillus
Cluster2317,Rhinolophus pusillus
Cluster2321,Rhinolophus pusillus
Cluster2349,Rhinolophus pusillus
Cluster2350,Rhinolophus pusillus
Cluster2361,Rhinolophus pusillus
Cluster2366,Rhinolophus pusillus
Cluster2377,Rhinolophus pusillus
Cluster2381,Rhinolophus pusillus
Cluster2387,Rhinolophus pusillus
Cluster2391,Rhinolophus pusillus
Cluster2393,Rhinolophus pusillus
Cluster2397,Rhinolophus pusillus
Cluster2408,Rhinolophus pusillus
Cluster2422,Rhinolophus pusillus
Cluster2423,Rhinolophus pusillus
Cluster2432,Rhinolophus pusillus
Cluster2437,Rhinolophus pusillus
Cluster2439,Rhinolophus pusillus
Cluster2440,Rhinolophus pusillus
Cluster2444,Rhinolophus pusillus
Cluster2446,Rhinolophus pusillus
Cluster2453,Rhinolophus pusillus
Cluster2458,Rhinolophus pusillus
Cluster2472,Rhinolophus pusillus
Cluster2476,Rhinolophus pusillus
Cluster2483,Rhinolophus pusillus
Cluster2492,Rhinolophus pusillus
Cluster2505,Rhinolophus pusillus
Cluster2512,Rhinolophus pusillus
Cluster2515,Rhinolophus pusillus
Cluster2523,Rhinolophus pusillus
Cluster2540,Rhinolophus pusillus
Cluster2542,Rhinolophus pusillus
Cluster2544,Rhinolophus pusillus
Cluster2561,Rhinolophus pusillus
Cluster2566,Rhinolophus pusillus
Cluster2577,Rhinolophus pusillus
Cluster2580,Rhinolophus pusillus
Cluster2586,Rhinolophus pusillus
Cluster2607,Rhinolophus pusillus
Cluster2616,Rhinolophus pusillus
Cluster2626,Rhinolophus pusillus
Cluster2637,Rhinolophus pusillus
Cluster2642,Rhinolophus pusillus
Cluster2673,Rhinolophus pusillus
Cluster2677,Rhinolophus pusillus
Cluster2705,Rhinolophus pusillus
Cluster2708,Rhinolophus pusillus
Cluster2709,Rhinolophus pusillus
Cluster2712,Rhinolophus pusillus
Cluster2716,Rhinolophus pusillus
Cluster2723,Rhinolophus pusillus
Cluster2728,Rhinolophus pusillus
Cluster2734,Rhinolophus pusillus
Cluster2735,Rhinolophus pusillus
Cluster2736,Rhinolophus pusillus
Cluster2746,Rhinolophus pusillus
Cluster2756,Rhinolophus pusillus
Cluster2757,Rhinolophus pusillus
Cluster2769,Rhinolophus pusillus
Cluster2771,Rhinolophus pusillus
Cluster2784,Rhinolophus pusillus
Cluster2785,Rhinolophus pusillus
Cluster2788,Rhinolophus pusillus
Cluster2796,Rhinolophus pusillus
Cluster2819,Rhinolophus pusillus
Cluster2834,Rhinolophus pusillus
Cluster2846,Rhinolophus pusillus
Cluster2853,Rhinolophus pusillus
Cluster2861,Rhinolophus pusillus
Cluster2862,Rhinolophus pusillus
Cluster2866,Rhinolophus pusillus
Cluster2875,Rhinolophus pusillus
Cluster2878,Rhinolophus pusillus
Cluster2890,Rhinolophus pusillus
Cluster2897,Rhinolophus pusillus
Cluster2904,Rhinolophus pusillus
Cluster2914,Rhinolophus pusillus
Cluster2916,Rhinolophus pusillus
Cluster2930,Rhinolophus pusillus
Cluster2938,Rhinolophus pusillus
Cluster2941,Rhinolophus pusillus
Cluster2946,Rhinolophus pusillus
Cluster2947,Rhinolophus pusillus
Cluster2967,Rhinolophus pusillus
Cluster2975,Rhinolophus pusillus
Cluster2977,Rhinolophus pusillus
Cluster2991,Rhinolophus pusillus
Cluster2994,Rhinolophus pusillus
Cluster3011,Rhinolophus pusillus
Cluster3026,Rhinolophus pusillus
Cluster3027,Rhinolophus pusillus
Cluster3028,Rhinolophus pusillus
Cluster3037,Rhinolophus pusillus
Cluster3049,Rhinolophus pusillus
Cluster3052,Rhinolophus pusillus
Cluster3053,Rhinolophus pusillus
Cluster3069,Rhinolophus pusillus
Cluster3078,Rhinolophus pusillus
Cluster3088,Rhinolophus pusillus
Cluster3095,Rhinolophus pusillus
Cluster3136,Rhinolophus pusillus
Cluster3137,Rhinolophus pusillus
Cluster3143,Rhinolophus pusillus
Cluster3155,Rhinolophus pusillus
Cluster3158,Rhinolophus pusillus
Cluster3164,Rhinolophus pusillus
Cluster3170,Rhinolophus pusillus
Cluster3171,Rhinolophus pusillus
Cluster3174,Rhinolophus pusillus
Cluster3181,Rhinolophus pusillus
Cluster3203,Rhinolophus pusillus
Cluster3207,Rhinolophus pusillus
Cluster3210,Rhinolophus pusillus
Cluster3212,Rhinolophus pusillus
Cluster3217,Rhinolophus pusillus
Cluster3229,Rhinolophus pusillus
Cluster3230,Rhinolophus pusillus
Cluster3241,Rhinolophus pusillus
Cluster3244,Rhinolophus pusillus
Cluster3264,Rhinolophus pusillus
Cluster3277,Rhinolophus pusillus
Cluster3278,Rhinolophus pusillus
Cluster3283,Rhinolophus pusillus
Cluster3292,Rhinolophus pusillus
Cluster3296,Rhinolophus pusillus
Cluster3300,Rhinolophus pusillus
Cluster3303,Rhinolophus pusillus
Cluster3306,Rhinolophus pusillus
Cluster3315,Rhinolophus pusillus
Cluster3319,Rhinolophus pusillus
Cluster3328,Rhinolophus pusillus
Cluster3333,Rhinolophus pusillus
Cluster3343,Rhinolophus pusillus
Cluster3351,Rhinolophus pusillus
Cluster3356,Rhinolophus pusillus
Cluster3360,Rhinolophus pusillus
Cluster3366,Rhinolophus pusillus
Cluster3376,Rhinolophus pusillus
Cluster3379,Rhinolophus pusillus
Cluster3395,Rhinolophus pusillus
Cluster3399,Rhinolophus pusillus
Cluster3402,Rhinolophus pusillus
Cluster3411,Rhinolophus pusillus
Cluster3420,Rhinolophus pusillus
Cluster3425,Rhinolophus pusillus
Cluster3426,Rhinolophus pusillus
Cluster3439,Rhinolophus pusillus
Cluster3441,Rhinolophus pusillus
Cluster3446,Rhinolophus pusillus
Cluster3472,Rhinolophus pusillus
Cluster3476,Rhinolophus pusillus
Cluster3479,Rhinolophus pusillus
Cluster3491,Rhinolophus pusillus
Cluster3509,Rhinolophus pusillus
Cluster3512,Rhinolophus pusillus
Cluster3515,Rhinolophus pusillus
Cluster3547,Rhinolophus pusillus
Cluster3555,Rhinolophus pusillus
Cluster3574,Rhinolophus pusillus
Cluster3577,Rhinolophus pusillus
Cluster3612,Rhinolophus pusillus
Cluster3617,Rhinolophus pusillus
Cluster3621,Rhinolophus pusillus
Cluster3626,Rhinolophus pusillus
Cluster3632,Rhinolophus pusillus
Cluster3638,Rhinolophus pusillus
Cluster3643,Rhinolophus pusillus
Cluster3644,Rhinolophus pusillus
Cluster3668,Rhinolophus pusillus
Cluster3674,Rhinolophus pusillus
Cluster3676,Rhinolophus pusillus
Cluster3681,Rhinolophus pusillus
Cluster3685,Rhinolophus pusillus
Cluster3697,Rhinolophus pusillus
Cluster3711,Rhinolophus pusillus
Cluster3721,Rhinolophus pusillus
Cluster3728,Rhinolophus pusillus
Cluster3730,Rhinolophus pusillus
Cluster3731,Rhinolophus pusillus
Cluster3738,Rhinolophus pusillus
Cluster3739,Rhinolophus pusillus
Cluster3746,Rhinolophus pusillus
Cluster3748,Rhinolophus pusillus
Cluster3752,Rhinolophus pusillus
Cluster3753,Rhinolophus pusillus
Cluster3765,Rhinolophus pusillus
Cluster3780,Rhinolophus pusillus
Cluster3790,Rhinolophus pusillus
Cluster3805,Rhinolophus pusillus
Cluster3808,Rhinolophus pusillus
Cluster3809,Rhinolophus pusillus
Cluster3810,Rhinolophus pusillus
Cluster3812,Rhinolophus pusillus
Cluster3815,Rhinolophus pusillus
Cluster3820,Rhinolophus pusillus
Cluster3822,Rhinolophus pusillus
Cluster3828,Rhinolophus pusillus
Cluster3837,Rhinolophus pusillus
Cluster3839,Rhinolophus pusillus
Cluster3850,Rhinolophus pusillus
Cluster3867,Rhinolophus pusillus
Cluster3870,Rhinolophus pusillus
Cluster3874,Rhinolophus pusillus
Cluster3880,Rhinolophus pusillus
Cluster3885,Rhinolophus pusillus
Cluster3888,Rhinolophus pusillus
Cluster3892,Rhinolophus pusillus
Cluster3898,Rhinolophus pusillus
Cluster3900,Rhinolophus pusillus
Cluster3902,Rhinolophus pusillus
Cluster3910,Rhinolophus pusillus
Cluster3917,Rhinolophus pusillus
Cluster3921,Rhinolophus pusillus
Cluster3922,Rhinolophus pusillus
Cluster3932,Rhinolophus pusillus
Cluster3934,Rhinolophus pusillus
Cluster3941,Rhinolophus pusillus
Cluster3943,Rhinolophus pusillus
Cluster3944,Rhinolophus pusillus
Cluster3945,Rhinolophus pusillus
Cluster3946,Rhinolophus pusillus
Cluster3952,Rhinolophus pusillus
Cluster3955,Rhinolophus pusillus
Cluster3956,Rhinolophus pusillus
Cluster3960,Rhinolophus pusillus
Cluster3971,Rhinolophus pusillus
Cluster4012,Rhinolophus pusillus
Cluster4015,Rhinolophus pusillus
Cluster4019,Rhinolophus pusillus
Cluster4025,Rhinolophus pusillus
Cluster4111,Rhinolophus pusillus
Cluster4125,Rhinolophus pusillus
Cluster4127,Rhinolophus pusillus
Cluster4130,Rhinolophus pusillus
Cluster4150,Rhinolophus pusillus
Cluster4154,Rhinolophus pusillus
Cluster4156,Rhinolophus pusillus
Cluster4167,Rhinolophus pusillus
Cluster4170,Rhinolophus pusillus
Cluster4200,Rhinolophus pusillus
Cluster4206,Rhinolophus pusillus
Cluster4208,Rhinolophus pusillus
Cluster4211,Rhinolophus pusillus
Cluster4216,Rhinolophus pusillus
Cluster4227,Rhinolophus pusillus
Cluster4231,Rhinolophus pusillus
Cluster4232,Rhinolophus pusillus
Cluster4235,Rhinolophus pusillus
Cluster4238,Rhinolophus pusillus
Cluster4248,Rhinolophus pusillus
Cluster4264,Rhinolophus pusillus
Cluster4268,Rhinolophus pusillus
Cluster4276,Rhinolophus pusillus
Cluster4299,Rhinolophus pusillus
Cluster4311,Rhinolophus pusillus
Cluster4312,Rhinolophus pusillus
Cluster4317,Rhinolophus pusillus
Cluster4323,Rhinolophus pusillus
Cluster4340,Rhinolophus pusillus
Cluster4369,Rhinolophus pusillus
Cluster4381,Rhinolophus pusillus
Cluster4388,Rhinolophus pusillus
Cluster4390,Rhinolophus pusillus
Cluster4398,Rhinolophus pusillus
Cluster4408,Rhinolophus pusillus
Cluster4436,Rhinolophus pusillus
Cluster4449,Rhinolophus pusillus
Cluster4450,Rhinolophus pusillus
Cluster4462,Rhinolophus pusillus
Cluster4476,Rhinolophus pusillus
Cluster4478,Rhinolophus pusillus
Cluster4488,Rhinolophus pusillus
Cluster4497,Rhinolophus pusillus
Cluster4498,Rhinolophus pusillus
Cluster4509,Rhinolophus pusillus
Cluster4514,Rhinolophus pusillus
Cluster4521,Rhinolophus pusillus
Cluster4539,Rhinolophus pusillus
Cluster4540,Rhinolophus pusillus
Cluster4544,Rhinolophus pusillus
Cluster4545,Rhinolophus pusillus
Cluster4549,Rhinolophus pusillus
Cluster4573,Rhinolophus pusillus
Cluster4600,Rhinolophus pusillus
Cluster4607,Rhinolophus pusillus
Cluster4613,Rhinolophus pusillus
Cluster4650,Rhinolophus pusillus
Cluster4654,Rhinolophus pusillus
Cluster4668,Rhinolophus pusillus
Cluster4674,Rhinolophus pusillus
Cluster4675,Rhinolophus pusillus
Cluster4693,Rhinolophus pusillus
Cluster4703,Rhinolophus pusillus
Cluster4710,Rhinolophus pusillus
Cluster4712,Rhinolophus pusillus
Cluster4727,Rhinolophus pusillus
Cluster4729,Rhinolophus pusillus
Cluster4740,Rhinolophus pusillus
Cluster4743,Rhinolophus pusillus
Cluster4752,Rhinolophus pusillus
Cluster4759,Rhinolophus pusillus
Cluster4761,Rhinolophus pusillus
Cluster4778,Rhinolophus pusillus
Cluster4782,Rhinolophus pusillus
Cluster4785,Rhinolophus pusillus
Cluster4791,Rhinolophus pusillus
Cluster4805,Rhinolophus pusillus
Cluster4819,Rhinolophus pusillus
Cluster4820,Rhinolophus pusillus
Cluster4823,Rhinolophus pusillus
Cluster4828,Rhinolophus pusillus
Cluster4867,Rhinolophus pusillus
Cluster4877,Rhinolophus pusillus
Cluster4887,Rhinolophus pusillus
Cluster4888,Rhinolophus pusillus
Cluster4894,Rhinolophus pusillus
Cluster4898,Rhinolophus pusillus
Cluster4908,Rhinolophus pusillus
Cluster4926,Rhinolophus pusillus
Cluster4933,Rhinolophus pusillus
Cluster4937,Rhinolophus pusillus
Cluster4947,Rhinolophus pusillus
Cluster4949,Rhinolophus pusillus
Cluster4964,Rhinolophus pusillus
Cluster4993,Rhinolophus pusillus
Cluster5007,Rhinolophus pusillus
Cluster5011,Rhinolophus pusillus
Cluster5015,Rhinolophus pusillus
Cluster5018,Rhinolophus pusillus
Cluster5021,Rhinolophus pusillus
Cluster5024,Rhinolophus pusillus
Cluster5039,Rhinolophus pusillus
Cluster5053,Rhinolophus pusillus
Cluster5054,Rhinolophus pusillus
Cluster5074,Rhinolophus pusillus
Cluster5077,Rhinolophus pusillus
Cluster5078,Rhinolophus pusillus
Cluster5081,Rhinolophus pusillus
Cluster5083,Rhinolophus pusillus
Cluster5107,Rhinolophus pusillus
Cluster5109,Rhinolophus pusillus
Cluster5111,Rhinolophus pusillus
Cluster5116,Rhinolophus pusillus
Cluster5136,Rhinolophus pusillus
Cluster5138,Rhinolophus pusillus
Cluster5145,Rhinolophus pusillus
Cluster5161,Rhinolophus pusillus
Cluster5164,Rhinolophus pusillus
Cluster5177,Rhinolophus pusillus
Cluster5179,Rhinolophus pusillus
Cluster5188,Rhinolophus pusillus
Cluster5197,Rhinolophus pusillus
Cluster5206,Rhinolophus pusillus
Cluster5209,Rhinolophus pusillus
Cluster5214,Rhinolophus pusillus
Cluster5216,Rhinolophus pusillus
Cluster5225,Rhinolophus pusillus
Cluster5237,Rhinolophus pusillus
Cluster5243,Rhinolophus pusillus
Cluster5246,Rhinolophus pusillus
Cluster5250,Rhinolophus pusillus
Cluster5252,Rhinolophus pusillus
Cluster5274,Rhinolophus pusillus
Cluster5292,Rhinolophus pusillus
Cluster5315,Rhinolophus pusillus
Cluster5319,Rhinolophus pusillus
Cluster5369,Rhinolophus pusillus
Cluster5376,Rhinolophus pusillus
Cluster5394,Rhinolophus pusillus
Cluster5395,Rhinolophus pusillus
Cluster5397,Rhinolophus pusillus
Cluster5436,Rhinolophus pusillus
Cluster5447,Rhinolophus pusillus
Cluster5451,Rhinolophus pusillus
Cluster5459,Rhinolophus pusillus
Cluster5460,Rhinolophus pusillus
Cluster5461,Rhinolophus pusillus
Cluster5476,Rhinolophus pusillus
Cluster5487,Rhinolophus pusillus
Cluster5493,Rhinolophus pusillus
Cluster5497,Rhinolophus pusillus
Cluster5504,Rhinolophus pusillus
Cluster5520,Rhinolophus pusillus
Cluster5526,Rhinolophus pusillus
Cluster5531,Rhinolophus pusillus
Cluster5532,Rhinolophus pusillus
Cluster5536,Rhinolophus pusillus
Cluster5546,Rhinolophus pusillus
Cluster5561,Rhinolophus pusillus
Cluster5563,Rhinolophus pusillus
Cluster5587,Rhinolophus pusillus
Cluster5591,Rhinolophus pusillus
Cluster5617,Rhinolophus pusillus
Cluster5620,Rhinolophus pusillus
Cluster5625,Rhinolophus pusillus
Cluster5651,Rhinolophus pusillus
Cluster5652,Rhinolophus pusillus
Cluster5670,Rhinolophus pusillus
Cluster5676,Rhinolophus pusillus
Cluster5678,Rhinolophus pusillus
Cluster5684,Rhinolophus pusillus
Cluster5691,Rhinolophus pusillus
Cluster5727,Rhinolophus pusillus
Cluster5728,Rhinolophus pusillus
Cluster5753,Rhinolophus pusillus
Cluster5763,Rhinolophus pusillus
Cluster5774,Rhinolophus pusillus
Cluster5775,Rhinolophus pusillus
Cluster5786,Rhinolophus pusillus
Cluster5790,Rhinolophus pusillus
Cluster5791,Rhinolophus pusillus
Cluster5802,Rhinolophus pusillus
Cluster5806,Rhinolophus pusillus
Cluster5823,Rhinolophus pusillus
Cluster5839,Rhinolophus pusillus
Cluster5841,Rhinolophus pusillus
Cluster5873,Rhinolophus pusillus
Cluster5877,Rhinolophus pusillus
Cluster5880,Rhinolophus pusillus
Cluster5882,Rhinolophus pusillus
Cluster5883,Rhinolophus pusillus
Cluster5899,Rhinolophus pusillus
Cluster5904,Rhinolophus pusillus
Cluster5907,Rhinolophus pusillus
Cluster5908,Rhinolophus pusillus
Cluster5921,Rhinolophus pusillus
Cluster5923,Rhinolophus pusillus
Cluster5929,Rhinolophus pusillus
Cluster5942,Rhinolophus pusillus
Cluster5947,Rhinolophus pusillus
Cluster5955,Rhinolophus pusillus
Cluster5956,Rhinolophus pusillus
Cluster5964,Rhinolophus pusillus
Cluster5969,Rhinolophus pusillus
Cluster5972,Rhinolophus pusillus
Cluster5976,Rhinolophus pusillus
Cluster5985,Rhinolophus pusillus
Cluster5997,Rhinolophus pusillus
Cluster6005,Rhinolophus pusillus
Cluster6007,Rhinolophus pusillus
Cluster6013,Rhinolophus pusillus
Cluster6017,Rhinolophus pusillus
Cluster6038,Rhinolophus pusillus
Cluster6043,Rhinolophus pusillus
Cluster6051,Rhinolophus pusillus
Cluster6053,Rhinolophus pusillus
Cluster6059,Rhinolophus pusillus
Cluster6071,Rhinolophus pusillus
Cluster6075,Rhinolophus pusillus
Cluster6090,Rhinolophus pusillus
Cluster6102,Rhinolophus pusillus
Cluster6111,Rhinolophus pusillus
Cluster6126,Rhinolophus pusillus
Cluster6127,Rhinolophus pusillus
Cluster6139,Rhinolophus pusillus
Cluster6201,Rhinolophus pusillus
Cluster6209,Rhinolophus pusillus
Cluster6219,Rhinolophus pusillus
Cluster6224,Rhinolophus pusillus
Cluster6234,Rhinolophus pusillus
Cluster6237,Rhinolophus pusillus
Cluster6258,Rhinolophus pusillus
Cluster6259,Rhinolophus pusillus
Cluster6266,Rhinolophus pusillus
Cluster6276,Rhinolophus pusillus
Cluster6285,Rhinolophus pusillus
Cluster6287,Rhinolophus pusillus
Cluster6300,Rhinolophus pusillus
Cluster6338,Rhinolophus pusillus
Cluster6342,Rhinolophus pusillus
