gbifID,Province_standard,Species,Genus,Family,decimalLongitude,decimalLatitude,Province_assignment_method,basisOfRecord,coordinateUncertaintyInMeters
5229983254,Zhejiang,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,81.0
5216812899,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,40.0
5206612104,Anhui,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,1953.0
5198861653,Zhejiang,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,29558.0
5198286678,Zhejiang,Rhinolophus perniger,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,488.0
5188318637,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30.0
5188206331,Guangdong,Scotophilus kuhlii,Scotophilus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,488.0
5187894713,Zhejiang,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,29433.0
5187684585,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,21.0
5168383449,Yunnan,Mirostrellus joffrei,Mirostrellus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,1077.0
5147450323,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
5147449346,Yunnan,Tadarida teniotis,Tadarida,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147449319,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147449313,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147448326,Yunnan,Tadarida teniotis,Tadarida,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147448325,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147440651,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147440650,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147436649,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147436648,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147435658,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147432657,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147340325,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
5147340320,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147340319,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147337321,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
5147337320,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147337314,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147335327,Yunnan,Tadarida teniotis,Tadarida,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147335326,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147332323,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147327651,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147327650,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147325651,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147325650,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147325649,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147325648,Yunnan,Macroglossus sobrinus,Macroglossus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147323659,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147321649,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147319655,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147319654,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147219325,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147214322,Yunnan,Hipposideros bicolor,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
5147214321,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147214315,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147213333,Yunnan,Tadarida teniotis,Tadarida,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147210320,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
5147210315,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147210314,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147208655,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147208654,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147208653,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147208652,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147206658,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147203652,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147203651,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147203650,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147203649,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147202658,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147200792,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147200650,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147200649,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147093335,Yunnan,Tadarida teniotis,Tadarida,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5147088659,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147088658,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5147088657,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147088656,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147086653,Yunnan,Scotophilus heathii,Scotophilus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
5147086652,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5147085659,Yunnan,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
5147083664,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5147079656,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146980330,Yunnan,Pipistrellus tenuis,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
5146980325,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146978325,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146977317,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
5146977316,Yunnan,Hipposideros bicolor,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
5146977312,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5146977311,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5146976660,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146975654,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146974649,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5146974648,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,14615.0
5146974647,Yunnan,Eonycteris spelaea,Eonycteris,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5146974646,Yunnan,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5146973658,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146972789,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5146972649,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5146972648,Yunnan,Chaerephon plicatus,Chaerephon,Molossidae,,,stateProvince,PRESERVED_SPECIMEN,
5146972647,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5146972646,Yunnan,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5140361999,Zhejiang,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,15.0
5134805503,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,1.0
5134789833,Zhejiang,Myotis rufoniger,Myotis,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,591.0
5134406866,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,808.0
5134283099,Zhejiang,Rhinolophus perniger,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,162.0
5133728896,Sichuan,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,640.0
5133699178,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30278.0
5133127899,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,14.0
5108184706,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,
5108120971,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,
5104667792,Guizhou,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,201.0
5103755612,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
5103754509,Yunnan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
5103754508,Yunnan,Taphozous theobaldi,Taphozous,Emballonuridae,,,stateProvince,PRESERVED_SPECIMEN,
5103754507,Yunnan,Scotophilus heathii,Scotophilus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
5088011431,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,40271.0
5087245335,Guangdong,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,93.0
5087054447,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30278.0
5062949234,Guangdong,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,
5037075851,Sichuan,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
5036720608,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,48.0
5007793698,Sichuan,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
5007566549,Zhejiang,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,29727.0
5007560977,Sichuan,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
5004111636,Hubei,Ia io,Ia,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
5004111571,Anhui,Rhinolophus ferrumequinum,Rhinolophus,Rhinolophidae,117.47,30.3,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,
5004102362,Hubei,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
5004102337,Hubei,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
5004102336,Hubei,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
4994600887,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30278.0
4994441393,Zhejiang,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
4982167584,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,410.0
4981995790,Sichuan,Scotomanes ornatus,Scotomanes,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,
4980740043,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30278.0
4978188161,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,40271.0
4973835479,Guizhou,Rhinolophus macrotis,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,61.0
4954671157,Yunnan,Aselliscus stoliczkanus,Aselliscus,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,30003.0
4952488779,Sichuan,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,15625.0
4946726303,Yunnan,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,OCCURRENCE,
4946726302,Yunnan,Miniopterus magnater,Miniopterus,Vespertilionidae,,,stateProvince,OCCURRENCE,
4946031695,Guangdong,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,45471.0
4921972657,Guangxi,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,2000.0
4921854024,Zhejiang,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,1010.0
4919657894,Yunnan,Aselliscus stoliczkanus,Aselliscus,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,3464.0
4912663796,Guizhou,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,MATERIAL_SAMPLE,
4911014862,Guizhou,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,
4908365482,Guangdong,Hypsugo pulveratus,Hypsugo,Vespertilionidae,112.89,24.91,coordinate_spatial_join_from_blank_stateProvince,HUMAN_OBSERVATION,30025.0
4908120294,Guangdong,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,HUMAN_OBSERVATION,30025.0
4901608646,Sichuan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,
4892010114,Zhejiang,Rhinolophus perniger,Rhinolophus,Rhinolophidae,,,stateProvince,HUMAN_OBSERVATION,229.0
4867302302,Fujian,Tadarida insignis,Tadarida,Molossidae,,,stateProvince,MATERIAL_CITATION,
4867287717,Yunnan,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867287648,Fujian,Myotis frater,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867287625,Yunnan,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867287580,Fujian,Myotis frater,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867287571,Fujian,Myotis fimbriatus,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867287425,Fujian,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867287339,Fujian,Myotis pilosus,Myotis,Vespertilionidae,,,stateProvince,MATERIAL_CITATION,
4867279414,Anhui,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,MATERIAL_CITATION,
4867279388,Anhui,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,MATERIAL_CITATION,
4867279365,Yunnan,Rhinolophus osgoodi,Rhinolophus,Rhinolophidae,,,stateProvince,MATERIAL_CITATION,
4867279323,Yunnan,Rhinolophus yunanensis,Rhinolophus,Rhinolophidae,,,stateProvince,MATERIAL_CITATION,
4863960125,Guizhou,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,HUMAN_OBSERVATION,1788.0
4853370301,Yunnan,Mirostrellus joffrei,Mirostrellus,Vespertilionidae,,,stateProvince,OCCURRENCE,
4847041588,Guangdong,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,HUMAN_OBSERVATION,30278.0
476876966,Fujian,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,42217.0
476876944,Fujian,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,298104.0
476874218,Yunnan,Rhinolophus thomasi,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,1197.0
476871978,Sichuan,Vespertilio murinus,Vespertilio,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,587830.0
476867676,Guangdong,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,13130.0
476866361,Hubei,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,10150.0
476862662,Sichuan,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,301.0
476859411,Guangdong,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,557572.0
476859410,Yunnan,Rhinolophus malayanus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476859409,Yunnan,Rhinolophus malayanus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476858895,Sichuan,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,301.0
476858867,Fujian,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,14191.0
476858840,Fujian,Kerivoula hardwickii,Kerivoula,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,15000.0
476858013,Zhejiang,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476858012,Zhejiang,Myotis chinensis,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,33908.0
476858009,Zhejiang,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476854707,Fujian,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,71196.0
476853221,Fujian,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,71196.0
476851115,Yunnan,Rhinolophus malayanus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476849939,Hubei,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,10150.0
476849938,Hubei,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,10150.0
476849908,Zhejiang,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,33908.0
476849802,Fujian,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,298104.0
476849801,Fujian,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,15871.0
476849560,Zhejiang,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
476849356,Zhejiang,Rhinolophus affinis,Rhinolophus,Rhinolophidae,120.79,28.36,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,148823.0
476849355,Fujian,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,5918.0
476844475,Fujian,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,15871.0
476844474,Fujian,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,12000.0
476844201,Fujian,Hipposideros bicolor,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
476844200,Fujian,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,25070.0
476843481,Zhejiang,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476843480,Zhejiang,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476843479,Zhejiang,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476842514,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476842513,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476842509,Fujian,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,71196.0
476840427,Hubei,Miniopterus fuliginosus,Miniopterus,Vespertilionidae,112.02,31.12,coordinate_spatial_join_from_blank_stateProvince,PRESERVED_SPECIMEN,476504.0
476840226,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476839648,Zhejiang,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476839647,Fujian,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,298104.0
476839646,Fujian,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,2415.0
476837013,Yunnan,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476836571,Fujian,Myotis laniger,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,347867.0
476835691,Hubei,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476835690,Hubei,Rhinolophus sinicus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476835660,Fujian,Rhinolophus perniger,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,55117.0
476832602,Fujian,Miniopterus schreibersii,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,25070.0
476832481,Yunnan,Rhinolophus malayanus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
476831413,Sichuan,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
476830972,Hubei,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,10150.0
476830949,Hubei,Pipistrellus abramus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,10150.0
476830947,Fujian,Hipposideros gentilis,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476830946,Yunnan,Hipposideros gentilis,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,3036.0
476830226,Fujian,Hipposideros pratti,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,5599.0
